DATE_TIME,OBSERVATORY_NAME,SENSOR_TYPE,MINIMUM_TEMPERATURE,MAXIMUM_TEMPERATURE,AVERAGE_TEMPERATURE,MINIMUM_HUMIDITY,MAXIMUM_HUMIDITY,AVERAGE_HUMIDITY,MINIMUM_WIND,MAXIMUM_WIND,AVERAGE_WIND,MINIMUM_DIRECTIONOFWIND,MAXIMUM_DIRECTIONOFWIND,AVERAGE_DIRECTIONOFWIND,MINIMUM_PRECIPITATION,MAXIMUM_PRECIPITATION,AVERAGE_PRECIPITATION,MINIMUM_ROAD_TEMPERATURE,MAXIMUM_ROAD_TEMPERATURE,AVERAGE_ROAD_TEMPERATURE,MINIMUM_FELT_TEMPERATURE,MAXIMUM_FELT_TEMPERATURE,AVERAGE_FELT_TEMPERATURE
2020-05-26 18:00:00,G_O_PASA,ICING_SENSOR,13.5,13.98,13.76429,100,100,100,1.49,3.41,2.61,17,35,26.85714,0,0,0,17.8,18.9,18.38571,13.09,14.56,13.71571
2020-05-03 15:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,16.4,18.7,17.44545,70,84,79,1.4,5.4,3.1,5,355,219.90909,0,0,0,-99,-99,-99,16.89,19.54,17.98273
2020-05-27 16:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,10.9,11.7,11.31864,90,90,90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-03 14:00:00,EYUP_MGM,AUTOMATED_WEATHER_SENSOR,19.1,20,19.38462,66,69,67.84615,1.3,2.5,1.88462,28,355,291.23077,0,0,0,-99,-99,-99,20.04,21.18,20.60154
2020-05-29 03:00:00,CAMLICA_LIBADIYE,ICING_SENSOR,12.98,14.07,13.44533,100,100,100,0,1.65,0.694,43,262,145.35,0,0,0,13.2,15.2,13.87833,12.98,15.63,14.626
2020-05-26 06:00:00,G_O_PASA,ICING_SENSOR,14.86,15.41,15.11214,100,100,100,1.97,4.77,3.24429,18,105,64.64286,0,0,0,19.9,23.2,21.12143,14.59,15.96,15.25429
2020-05-29 09:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,16.7,19.4,17.90167,83,97,88.51667,1.1,3.8,2.385,0,360,216.46667,0,0,0,-99,-99,-99,17.24,20.19,18.72617
2020-05-22 01:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,13.2,13.8,13.46897,77,85,81.46552,3.9,11.5,6.24655,1,359,291.2069,0,0.2,0.00345,-99,-99,-99,10.86,12.96,12.21793
2020-05-31 12:00:00,SILE_ISAKOY,AUTOMATED_WEATHER_SENSOR,20.4,22.5,21.32,58,66,62.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-01 18:00:00,ZEKERIYAKOY,ICING_SENSOR,16.9,17.58,17.2225,62.39,64.28,63.2115,1.49,3.25,2.30067,142,237,183.81667,0,0,0,19.8,20.1,19.965,17.49,18.45,17.94633
2020-05-03 11:00:00,HALIC,ICING_SENSOR,17.2,18.22,17.686,67.13,69.44,68.01,0,0,0,31,294,123.1,0,0,0,24,25.4,24.68,17.27,18.22,17.693
2020-05-21 20:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,16.44,16.88,16.74707,83.1,84.5,83.78621,6.335,10.43,8.29445,4,37,20.27586,0,0,0,-99,-99,-99,15.56,16.36,15.94483
2020-05-24 17:00:00,ISTOC_MAHMUTBEY,ICING_SENSOR,16,17.92,17.16576,40.76,52.25,44.89542,0,1.73,0.47949,44,305,162.05085,0,0,0,22.4,24.9,23.85254,16,19.79,17.73407
2020-05-02 11:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,19.2,20.8,20.03519,61,67,63.85185,2,4.4,3.31481,3,358,44.51852,-99,-99,-99,-99,-99,-99,19.83,22.02,20.92056
2020-05-29 10:00:00,KAMILOBA,AUTOMATED_WEATHER_SENSOR,19.37,21.19,20.29814,63.49,68.51,66.11525,1.198,4.463,3.11771,180,216,199.20339,0,0,0,-99,-99,-99,19.95,22.76,21.28627
2020-05-01 22:00:00,HALIC,ICING_SENSOR,16.86,17.24,17.01745,72.03,72.91,72.55118,0,0,0,32,191,112.66667,0,0,0,19,19.6,19.31569,16.86,17.24,17.01667
2020-05-28 11:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,17.5,18.2,17.84667,72,77,73.85,0.1,2,0.76333,267,341,302.91667,0,0,0,-99,-99,-99,18.71,21.17,19.70117
2020-05-29 05:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,14.4,16.8,15.805,84,100,91.83333,2.6,5.2,3.77833,244,278,262.36667,0,0,0,-99,-99,-99,14.27,16.89,15.74333
2020-05-21 14:00:00,SILE_DARLIK,AUTOMATED_WEATHER_SENSOR,14.4,14.6,14.45333,90,90,90,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2020-05-02 12:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,19.7,19.7,19.7,65,65,65,2.1,2.1,2.1,357,357,357,-99,-99,-99,-99,-99,-99,20.87,20.87,20.87
2020-05-29 21:00:00,KILYOS,AUTOMATED_WEATHER_SENSOR,13.5,14.5,13.99667,84,85,84.21667,1,3.7,2.16667,130,178,149.18333,0,0,0,-99,-99,-99,13.06,15.5,14.3125
2020-05-21 14:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,15.2,15.7,15.40833,100,100,100,7.5,11.5,9.51167,23,46,36.88333,0,0.1,0.00167,-99,-99,-99,13.55,14.7,14.04067
2020-05-24 08:00:00,ISTOC_MAHMUTBEY,ICING_SENSOR,14.84,16.55,15.89153,42.67,65.03,50.26831,0,4.77,2.12831,94,285,218.59322,0,0,0,29.7,37.8,35.22542,15.29,17.8,16.54593
2020-05-01 05:00:00,SARIYER_YSS_KOPRU_MGM,AUTOMATED_WEATHER_SENSOR,14.6,15.6,14.97414,85,87,86.06897,4,6.8,5.40172,186,217,201.25862,-99,-99,-99,-99,-99,-99,13.59,15.35,14.27172
2020-05-20 23:00:00,BUYUKCEKMECE_MGM,AUTOMATED_WEATHER_SENSOR,15.1,15.5,15.34464,96,98,97.16071,0.1,3,1.24643,2,357,158.96429,0,0,0,-99,-99,-99,15.52,18.7,16.61357
2020-05-23 01:00:00,G_O_PASA,ICING_SENSOR,8.11,8.45,8.21175,100,100,100,0,1.73,0.55544,27,134,82.57895,0,0,0,12.6,13.2,12.90702,7.95,10.03,8.9286
2020-05-20 09:00:00,G_O_PASA,ICING_SENSOR,29.19,30.97,30.2455,89.2,93.9,91.80833,0.85,3.89,2.78333,67,254,176.25,0,0,0,39.7,43.7,42.05667,39.22,44.55,42.38567
2020-05-24 07:00:00,ISTOC_MAHMUTBEY,ICING_SENSOR,14.9,15.38,15.1122,56.95,66.81,63.03712,0.69,3.57,1.94966,2,302,218.94915,0,60,4.2807,27.7,31.4,29.59831,14.7,16.54,15.7922
2020-05-01 09:00:00,ARNAVUTKOY,ICING_SENSOR,19.27,20.63,19.97246,58.96,67.83,63.41672,1.49,4.53,3.0782,160,294,210.32787,0,0,0,38.1,45.8,42.35902,19.89,21.83,20.96246
2020-05-21 20:00:00,CAMLICA_LIBADIYE,ICING_SENSOR,13.39,13.66,13.50138,100,100,100,1.97,6.77,3.87345,4,352,57.15517,0,60,17.5,16.1,16.8,16.38276,12.05,14.27,12.96017
2020-05-23 03:00:00,CAMLICA_LIBADIYE,ICING_SENSOR,11,11.34,11.08107,99.5,99.7,99.58393,0,1.49,1.07339,209,264,223.55357,0,0,0,10.8,12.9,11.175,11.07,12.53,11.92571
2020-05-28 21:00:00,BEYKOZ_ANADOLU_FENERI,AUTOMATED_WEATHER_SENSOR,12.5,13.5,12.99833,84,100,91.25,0.8,3,2.02667,159,236,185.71667,0,0,0,-99,-99,-99,12.53,14.66,13.2535
2020-05-03 04:00:00,CAMLICA_TUNEL_G,ICING_SENSOR,13.55,15.07,14.16556,82.1,90.2,86.78889,0.681,2.15,1.37484,115,181,141.97778,0,0,0,16.6,18.3,17.29778,14.38,15.83,15.02578
2020-05-27 02:00:00,ISTOC_MAHMUTBEY,ICING_SENSOR,12.58,12.72,12.65,96.9,98.8,97.77,2.29,4.13,2.946,40,86,66.8,1,60,8.375,14.9,15.1,14.95,11.95,12.55,12.265
